CLOSED
Version	2.0
Language	English
Run	1
RunSerial	2124
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-1647
Operator	CA
File	\\Iquieml784003\ta\Data\SDT\2020\DANIEL ROZO\ACEITE DE LINAZA 25.001
Sample	ACEITE DE LINAZA 25
Size	27.7200	mg
ProcName	Isothermal for \\Iquieml784003\ta\QProcedures\SDT\procedimiento_daniel_rozo.prc
Method	Isothermal for
Comment	TESIS - DANIEL ROZO
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 100.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	1.29300
InstCalDate	Weight: 2020-09-29  Time: 15:16:31 TempRange 78.86 to 1455.18 °C
InstCalFile	Weight: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams vacios.001 \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams con masas.001
InstCalDate	Heat Flow: 2020-09-30  Time: 10:04:25 TempRange 108.00 to 1425.05 °C
InstCalFile	Heat Flow: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Crisol vacio 2.001 \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Safiro hf.001
InstCalDate	DTA Baseline: 2020-09-30  Time: 11:25:31 TempRange 100.01 to 1464.76 °C
InstCalFile	DTA Baseline: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams vacios.001
TempCal	4	pts	20.08	20.40,358.34	358.20,422.71	419.53,929.97	930.80
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	3
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Date	2020-10-14
Time	07:42:26
OrgMethod	1: Equilibrate at 25.00 °C
OrgMethod	2: Isothermal for 1440.00 min
OrgFile	E:\DANIEL ROZO\Nitrogeno 25.001
21.32916	22.76446	27.7117					
21.40417	22.76826	27.71175					
21.47917	22.76712	27.71165					
21.55417	22.76496	27.71165					
21.62917	22.76652	27.71164					
21.70833	22.76301	27.71158					
21.7875	22.7641	27.71161					
21.8625	22.76209	27.71161					
21.9375	22.76147	27.71165					
22.0125	22.76139	27.7117					
22.0875	22.76424	27.71159					
22.1625	22.76563	27.71164					
22.2375	22.76744	27.7116					
22.3125	22.76987	27.71155					
22.3875	22.77361	27.71154					
22.4625	22.77335	27.71154					
22.54167	22.78032	27.71155					
22.62083	22.77883	27.71154					
22.69583	22.78276	27.71156					
22.77084	22.78206	27.7116					
22.84584	22.78133	27.71152					
22.92084	22.78113	27.71146					
22.99583	22.77966	27.71144					
23.07083	22.77839	27.71145					
23.14584	22.77966	27.71148					
23.22084	22.78087	27.7115					
23.29584	22.7865	27.71142					
23.375	22.7856	27.71138					
23.45416	22.78178	27.71145					
23.52917	22.78412	27.71141					
23.60417	22.78667	27.71144					
23.67917	22.79106	27.71141					
23.75417	22.78976	27.71146					
23.82916	22.78985	27.71136					
23.90417	22.78913	27.71142					
23.97917	22.79038	27.71139					
24.05417	22.78936	27.71133					
24.12917	22.79111	27.71133					
24.20833	22.79145	27.71132					
24.2875	22.78812	27.7113					
24.3625	22.78728	27.71129					
24.4375	22.78664	27.71125					
24.5125	22.78989	27.71128					
24.5875	22.78389	27.71134					
24.6625	22.78061	27.71128					
24.7375	22.78481	27.71123					
24.8125	22.78252	27.7112					
24.8875	22.78206	27.7112					
24.9625	22.78164	27.71123					
25.04167	22.7801	27.71127					
25.12083	22.78522	27.71128					
25.19583	22.7797	27.71128					
25.27084	22.78124	27.71118					
25.34584	22.78064	27.7112					
25.42084	22.77782	27.71123					
25.49583	22.78004	27.71127					
25.57083	22.78164	27.71124					
25.64584	22.77862	27.71118					
25.72084	22.78152	27.71113					
25.79584	22.78038	27.71113					
25.875	22.77733	27.71104					
25.95416	22.777	27.71114					
26.02917	22.77554	27.71112					
26.10417	22.77818	27.71113					
26.17916	22.7743	27.71108					
26.25417	22.7718	27.711					
26.32916	22.77162	27.71106					
26.40417	22.77242	27.7111					
26.47917	22.77576	27.7111					
26.55416	22.77618	27.71104					
26.62917	22.77611	27.71114					
26.70833	22.77553	27.71112					
26.7875	22.7778	27.71106					
26.8625	22.77676	27.71104					
26.9375	22.78062	27.71108					
27.0125	22.78208	27.71104					
27.0875	22.78292	27.71104					
27.1625	22.7793	27.71106					
27.2375	22.77974	27.71101					
27.3125	22.77944	27.71106					
27.3875	22.77858	27.71101					
27.4625	22.77773	27.711					
27.54167	22.78057	27.71094					
27.62083	22.78252	27.711					
27.69584	22.7874	27.71095					
27.77084	22.78506	27.71095					
27.84584	22.7836	27.71094					
27.92084	22.78744	27.71092					
27.99583	22.79112	27.711					
28.07084	22.79234	27.7109					
28.14584	22.79426	27.71086					
28.22084	22.79707	27.71096					
28.29584	22.79703	27.71092					
28.375	22.80121	27.71094					
28.45416	22.8005	27.71085					
28.52917	22.80116	27.71084					
28.60417	22.79926	27.71084					
28.67916	22.80254	27.71084					
28.75417	22.80188	27.71087					
28.82916	22.8006	27.71094					
28.90417	22.80048	27.71088					
28.97917	22.80116	27.71084					
29.05416	22.80102	27.71088					
29.12917	22.8006	27.71084					
29.20833	22.80474	27.71083					
29.2875	22.8031	27.71083					
29.3625	22.80412	27.7109					
29.4375	22.80266	27.71089					
29.5125	22.80147	27.71085					
29.5875	22.80115	27.71082					
29.6625	22.8042	27.71082					
29.7375	22.80258	27.71078					
29.8125	22.80228	27.71075					
29.8875	22.80748	27.71074					
29.9625	22.80126	27.71066					
30.04167	22.80416	27.71076					
30.12083	22.80996	27.71078					
30.19584	22.80343	27.71081					
30.27084	22.80997	27.71076					
30.34584	22.81523	27.71079					
30.42084	22.81442	27.7107					
30.49583	22.81646	27.71074					
30.57084	22.8127	27.71072					
30.64584	22.81141	27.71074					
30.72084	22.81114	27.71082					
30.79584	22.81548	27.71066					
30.875	22.81326	27.71074					
30.95416	22.81406	27.71072					
31.02917	22.81095	27.71076					
31.10417	22.80814	27.71077					
31.17916	22.81033	27.71081					
31.25417	22.80988	27.71072					
31.32916	22.80955	27.71065					
31.40417	22.8068	27.7107					
31.47917	22.80416	27.71067					
31.55416	22.80929	27.71058					
31.62917	22.80639	27.71074					
31.70833	22.80602	27.71066					
31.7875	22.80616	27.71068					
31.8625	22.8039	27.7107					
31.9375	22.8038	27.71072					
32.0125	22.80355	27.71071					
32.0875	22.80496	27.7107					
32.1625	22.80444	27.71072					
32.2375	22.80402	27.71066					
32.3125	22.8028	27.71065					
32.3875	22.80414	27.71066					
32.4625	22.80198	27.71066					
32.54166	22.80149	27.71068					
32.62084	22.80162	27.7106					
32.69583	22.80183	27.71067					
32.77083	22.79713	27.71064					
32.84583	22.80126	27.71064					
32.92084	22.79952	27.7106					
32.99584	22.80168	27.7106					
33.07083	22.80111	27.71058					
33.14583	22.80296	27.71062					
33.22083	22.80438	27.71055					
33.29584	22.80306	27.71055					
33.375	22.80208	27.71056					
33.45416	22.8007	27.7106					
33.52917	22.80219	27.71067					
33.60417	22.8016	27.71057					
33.67916	22.80012	27.71062					
33.75416	22.80228	27.7106					
